TRP,year,month,day,hour,TRP_day
37059.9156999999,2,2,5,9,35592.9
37052.5083,2,2,5,10,36151.7
35793.9516,2,2,5,11,36430.3
36737.0435,2,2,5,12,36732.8
37271.0584,2,2,5,13,36948.6
37079.4486,2,2,5,14,36909.4
36598.9587,2,2,5,15,36799.0
36844.2100999999,2,2,5,16,36768.2
35999.203,2,2,5,17,36617.7
35766.7581999999,2,2,5,18,36613.8
34308.3841,2,2,5,19,36266.9
33571.5973,2,2,5,20,35738.4
33212.3577,2,2,5,21,35185.9
31870.6202,2,2,5,22,34510.4
32101.2004999999,2,2,5,23,33832.9
31932.1195,2,2,6,0,33251.9
32023.1398999999,2,2,6,1,32717.1
32330.6192,2,2,6,2,32434.5
32420.1577,2,2,6,3,32270.0
33202.0768,2,2,6,4,32268.6
34135.3868,2,2,6,5,32592.1
34931.7782999999,2,2,6,6,32996.5
35772.1511,2,2,6,7,33545.0
35822.6002999999,2,2,6,8,34087.8
35004.9107999999,2,2,6,9,34469.9
35141.3479,2,2,6,10,34858.6
34101.2502,2,2,6,11,34987.1
33418.5167999999,2,2,6,12,34884.7
34693.3314,2,2,6,13,34850.6
33919.8254,2,2,6,14,34586.0
32606.723,2,2,6,15,34126.6
33021.1474,2,2,6,16,33843.2
32067.5427999999,2,2,6,17,33404.0
31566.2825,2,2,6,18,33041.9
31227.1669,2,2,6,19,32728.9
30850.4317,2,2,6,20,32179.9
31319.4995,2,2,6,21,31808.4
31316.7694999999,2,2,6,22,31624.1
32591.1179,2,2,6,23,31562.7
32088.2897999999,2,2,7,0,31565.7
32169.2171,2,2,7,1,31651.8
32327.9775,2,2,7,2,31809.0
32544.1039999999,2,2,7,3,32051.0
33216.0806999999,2,2,7,4,32321.9
34149.08,2,2,7,5,32726.6
35250.6492,2,2,7,6,33106.5
35401.1506,2,2,7,7,33579.8
35591.896,2,2,7,8,34068.7
35589.1930999999,2,2,7,9,34534.6
35018.3421999999,2,2,7,10,34888.1
35181.3888,2,2,7,11,35168.8
34887.3277999999,2,2,7,12,35274.3
35005.1956999999,2,2,7,13,35239.2
35219.1501999999,2,2,7,14,35213.2
34737.3024999999,2,2,7,15,35091.1
33984.334,2,2,7,16,34861.9
33787.9087999999,2,2,7,17,34686.1
32611.6991999999,2,2,7,18,34319.0
33186.3804999999,2,2,7,19,34076.0
33660.5273,2,2,7,20,33883.9
32680.5965,2,2,7,21,33521.2
32044.3885,2,2,7,22,33136.5
32509.5268,2,2,7,23,32925.9
32593.8866,2,2,8,0,32755.3
32411.9869,2,2,8,1,32726.8
32629.7884,2,2,8,2,32647.2
32778.6045,2,2,8,3,32521.3
33398.7413,2,2,8,4,32623.8
34452.0867999999,2,2,8,5,32967.8
35830.7431999999,2,2,8,6,33442.3
37025.4101999999,2,2,8,7,34075.3
37712.1647,2,2,8,8,34832.5
37769.5878,2,2,8,9,35566.8
37679.2585,2,2,8,10,36266.9
36646.1656,2,2,8,11,36730.8
36439.5884999999,2,2,8,12,37014.7
37369.2277,2,2,8,13,37234.5
37926.8891,2,2,8,14,37363.3
36051.0449,2,2,8,15,37126.0
35860.2480999999,2,2,8,16,36853.2
36244.1354999999,2,2,8,17,36648.2
35372.4314999999,2,2,8,18,36466.2
32552.3653999999,2,2,8,19,35910.9
32121.9581,2,2,8,20,35161.3
32378.1785,2,2,8,21,34368.6
31446.9137,2,2,8,22,33710.9
31882.6834999999,2,2,8,23,33142.7
32476.6497999999,2,2,9,0,32604.5
32607.0697,2,2,9,1,32209.4
32684.5247,2,2,9,2,32228.3
32977.8012,2,2,9,3,32350.5
33177.6944,2,2,9,4,32464.8
34593.1621999999,2,2,9,5,32914.2
35381.1034999999,2,2,9,6,33414.0
36493.8098,2,2,9,7,33987.9
37844.41,2,2,9,8,34736.1
38063.0803,2,2,9,9,35504.4
37653.5101,2,2,9,10,36172.4
35444.5990999999,2,2,9,11,36496.2
36309.9847,2,2,9,12,36741.5
36590.2854,2,2,9,13,36914.2
37211.7997,2,2,9,14,37016.8
35840.7715,2,2,9,15,36730.6
36515.6797,2,2,9,16,36509.5
36388.6437,2,2,9,17,36328.8
35322.5638,2,2,9,18,36311.4
33859.5143,2,2,9,19,35961.3
33547.663,2,2,9,20,35526.7
32177.9746999999,2,2,9,21,34807.5
31528.9915,2,2,9,22,34191.6
32057.3617,2,2,9,23,33554.7
32230.4743,2,2,10,0,32960.6
32294.355,2,2,10,1,32528.0
32362.0416,2,2,10,2,32314.1
32460.1385999999,2,2,10,3,32158.8
33108.6742999999,2,2,10,4,32291.7
34626.2940999999,2,2,10,5,32734.2
36379.9032,2,2,10,6,33351.7
38338.2364999999,2,2,10,7,34224.2
38461.8735999999,2,2,10,8,35105.3
38899.8369,2,2,10,9,36039.3
39174.6474,2,2,10,10,36998.5
37415.5409999999,2,2,10,11,37613.8
36991.8619,2,2,10,12,37951.7
38359.6284,2,2,10,13,38234.5
38347.084,2,2,10,14,38235.8
37565.9945,2,2,10,15,38107.8
37864.6261999999,2,2,10,16,37959.9
37949.732,2,2,10,17,37784.9
35735.7027,2,2,10,18,37544.9
34100.0322999999,2,2,10,19,37131.8
33863.6212999999,2,2,10,20,36489.5
32350.56,2,2,10,21,35632.9
31966.82,2,2,10,22,34833.0
31098.1267999999,2,2,10,23,33866.4
31169.7815999999,2,2,11,0,32897.8
31327.2590999999,2,2,11,1,32268.0
31498.4873,2,2,11,2,31896.4
31539.2232,2,2,11,3,31564.3
32301.3224,2,2,11,4,31557.3
34216.0642999999,2,2,11,5,31878.6
36034.6872,2,2,11,6,32583.8
36359.1572999999,2,2,11,7,33325.2
36575.4274999999,2,2,11,8,34074.9
37089.059,2,2,11,9,34873.6
37541.6610999999,2,2,11,10,35731.1
36360.8753999999,2,2,11,11,36311.0
35449.5922999999,2,2,11,12,36487.2
35519.6621999999,2,2,11,13,36413.6
34722.1273999999,2,2,11,14,36179.8
34332.0046,2,2,11,15,35859.3
33382.2168999999,2,2,11,16,35329.7
33658.9723999999,2,2,11,17,34775.1
31785.7209,2,2,11,18,34121.5
31011.7076,2,2,11,19,33487.5
30182.0152999999,2,2,11,20,32725.0
29792.4432999999,2,2,11,21,32020.7
29030.0888,2,2,11,22,31263.3
28735.9301,2,2,11,23,30599.6
28934.0996999999,2,2,12,0,29924.6
29129.1767,2,2,12,1,29545.1
29079.6613,2,2,12,2,29269.1
29227.1042,2,2,12,3,29132.6
29774.2603999999,2,2,12,4,29130.0
31578.6459,2,2,12,5,29494.1
33135.2208,2,2,12,6,30122.6
33519.9766,2,2,12,7,30777.7
32649.8989,2,2,12,8,31280.7
32563.2688,2,2,12,9,31778.3
33671.1609,2,2,12,10,32413.2
32903.9594,2,2,12,11,32860.3
32691.9594,2,2,12,12,33019.3
32746.9448,2,2,12,13,32963.9
32607.1903999999,2,2,12,14,32833.5
31580.4624,2,2,12,15,32680.7
30957.7406,2,2,12,16,32451.3
31555.4107,2,2,12,17,32149.1
30666.3344,2,2,12,18,31829.4
29793.8685,2,2,12,19,31415.4
29942.0666999999,2,2,12,20,31014.7
29876.5859999999,2,2,12,21,30624.6
28830.6333,2,2,12,22,30231.8
29100.4972,2,2,12,23,29966.5
29092.3571,2,2,13,0,29614.6
29342.4216999999,2,2,13,1,29425.5
29586.4851999999,2,2,13,2,29395.9
29574.1222999999,2,2,13,3,29343.3
30183.9055999999,2,2,13,4,29387.2
31213.1965999999,2,2,13,5,29727.6
32424.7498,2,2,13,6,30202.5
33314.1307,2,2,13,7,30805.6
32949.9904,2,2,13,8,31320.9
32813.4767999999,2,2,13,9,31781.9
34091.3787,2,2,13,10,32427.3
32819.7908,2,2,13,11,32803.8
32111.9379,2,2,13,12,32932.2
33612.3473999999,2,2,13,13,33101.9
33489.2203999999,2,2,13,14,33126.9
31564.7652999999,2,2,13,15,32929.0
32098.3777999999,2,2,13,16,32826.8
31756.7655999999,2,2,13,17,32493.3
31564.8038999999,2,2,13,18,32314.0
31403.2733,2,2,13,19,32212.8
31044.8351,2,2,13,20,31846.0
31467.4212,2,2,13,21,31557.2
30433.6261,2,2,13,22,31395.6
30859.0129999999,2,2,13,23,31218.5
30242.6603,2,2,14,0,31002.2
30423.7098,2,2,14,1,30839.2
30581.1579999999,2,2,14,2,30721.8
30639.6631,2,2,14,3,30663.9
31316.2661,2,2,14,4,30642.3
32548.9882,2,2,14,5,30944.5
33850.2542,2,2,14,6,31371.8
35146.4985999999,2,2,14,7,32072.4
35483.3142,2,2,14,8,32795.2
35193.231,2,2,14,9,33454.0
37417.1270999999,2,2,14,10,34422.2
36027.3162999999,2,2,14,11,35095.2
36047.839,2,2,14,12,35595.1
37094.1995,2,2,14,13,36058.5
36913.6690999999,2,2,14,14,36311.0
36599.2376,2,2,14,15,36470.4
35973.5788,2,2,14,16,36581.9
35500.6676,2,2,14,17,36308.1
33933.4147999999,2,2,14,18,36008.9
33980.2661,2,2,14,19,35713.6
34217.313,2,2,14,20,35302.6
34279.5691999999,2,2,14,21,34926.3
32823.6685999999,2,2,14,22,34386.9
32171.8113,2,2,14,23,33843.8
32329.7415,2,2,15,0,33390.8
32217.0874,2,2,15,1,33145.6
32402.4563,2,2,15,2,32920.2
32491.964,2,2,15,3,32673.8
33044.6763999999,2,2,15,4,32497.3
34570.1823999999,2,2,15,5,32746.8
36420.0484,2,2,15,6,33353.7
38325.0711,2,2,15,7,34210.2
38197.3211,2,2,15,8,35064.5
38178.5703999999,2,2,15,9,35889.7
39034.1629,2,2,15,10,36824.3
37769.1397,2,2,15,11,37499.2
37421.4746,2,2,15,12,37906.5
38322.5225999999,2,2,15,13,38178.3
38363.8456999999,2,2,15,14,38183.9
36147.874,2,2,15,15,37891.1
35995.6570999999,2,2,15,16,37579.2
35810.3007999999,2,2,15,17,37118.7
34068.1125,2,2,15,18,36590.0
32648.2444,2,2,15,19,35908.1
31527.219,2,2,15,20,34937.3
32257.2662999999,2,2,15,21,34065.0
31147.7629,2,2,15,22,33350.7
31652.8064999999,2,2,15,23,32730.2
32171.4615,2,2,16,0,32210.4
32261.8655,2,2,16,1,31952.4
32292.7432,2,2,16,2,31901.6
32192.7475999999,2,2,16,3,31996.7
32658.0363,2,2,16,4,32053.9
34007.1883999999,2,2,16,5,32462.4
35479.0285999999,2,2,16,6,33009.0
37684.0864999999,2,2,16,7,33796.5
38138.1641999999,2,2,16,8,34636.0
37595.4427,2,2,16,9,35393.5
37930.2339999999,2,2,16,10,36213.2
37069.9173999999,2,2,16,11,36843.4
37302.9257999999,2,2,16,12,37314.3
38544.1172,2,2,16,13,37752.1
38386.6915999999,2,2,16,14,37852.5
36618.9187,2,2,16,15,37635.5
35555.7326,2,2,16,16,37344.1
35499.9781,2,2,16,17,36996.9
34602.5835999999,2,2,16,18,36644.4
32504.7523,2,2,16,19,35959.0
31882.8120999999,2,2,16,20,35007.4
32023.4499,2,2,16,21,34098.3
31487.2354999999,2,2,16,22,33365.2
31964.3403,2,2,16,23,32852.2
32072.7092999999,2,2,17,0,32362.6
32212.9464,2,2,17,1,32021.2
32362.1788999999,2,2,17,2,32000.8
31975.4137999999,2,2,17,3,32014.0
32497.8165999999,2,2,17,4,32081.8
33631.4996,2,2,17,5,32388.1
35085.7572,2,2,17,6,32834.0
36714.4913999999,2,2,17,7,33497.2
36299.5103,2,2,17,8,34081.0
37091.9812999999,2,2,17,9,34756.6
37283.4435,2,2,17,10,35514.9
36128.5950999999,2,2,17,11,36033.6
35763.72,2,2,17,12,36338.2
36714.4072999999,2,2,17,13,36570.9
36876.6494,2,2,17,14,36594.0
35184.6595,2,2,17,15,36434.8
34705.5104999999,2,2,17,16,36093.9
35490.3776,2,2,17,17,35837.7
33642.8156999999,2,2,17,18,35482.6
32178.4069,2,2,17,19,34970.4
31898.3352999999,2,2,17,20,34282.4
31411.8344,2,2,17,21,33501.7
32050.8586,2,2,17,22,33054.0
32041.3632,2,2,17,23,32673.4
32212.5335999999,2,2,18,0,32205.2
32372.8375,2,2,18,1,32023.7
32932.0575,2,2,18,2,32131.4
32900.8652999999,2,2,18,3,32274.6
33396.1725999999,2,2,18,4,32558.1
34836.0003,2,2,18,5,32956.0
35915.8810999999,2,2,18,6,33509.5
37691.9657999999,2,2,18,7,34292.3
37879.1112999999,2,2,18,8,35078.9
37768.8465999999,2,2,18,9,35769.8
38603.059,2,2,18,10,36584.4
37003.3798,2,2,18,11,37099.7
37053.5328,2,2,18,12,37416.5
37534.5927,2,2,18,13,37647.8
37301.8698999999,2,2,18,14,37592.1
36040.5544999999,2,2,18,15,37329.4
35743.3185,2,2,18,16,37040.0
35218.2770999999,2,2,18,17,36556.5
33621.7978999999,2,2,18,18,36073.4
32901.2272999999,2,2,18,19,35480.2
31863.4153,2,2,18,20,34670.1
31447.2540999999,2,2,18,21,33833.7
31254.6821999999,2,2,18,22,33150.0
32147.3349,2,2,18,23,32636.3
32326.0404,2,2,19,0,32223.1
32228.7403999999,2,2,19,1,32024.1
32361.2812,2,2,19,2,31947.0
32528.6392,2,2,19,3,32042.0
32890.2957,2,2,19,4,32248.1
34750.1212999999,2,2,19,5,32747.5
36409.1662999999,2,2,19,6,33356.3
37565.5722,2,2,19,7,34104.8
37736.7505,2,2,19,8,34891.7
37748.9973,2,2,19,9,35661.4
38143.7364999999,2,2,19,10,36463.5
37570.2725999999,2,2,19,11,37132.1
37806.7869999999,2,2,19,12,37568.8
38286.3971,2,2,19,13,37836.9
37887.8116,2,2,19,14,37883.0
37295.6356,2,2,19,15,37819.9
37527.0304,2,2,19,16,37788.2
37772.3093,2,2,19,17,37735.2
36277.3419999999,2,2,19,18,37550.5
33909.8502,2,2,19,19,36993.8
33143.0011999999,2,2,19,20,36259.0
32566.1417,2,2,19,21,35498.8
31743.5701,2,2,19,22,34705.6
32091.3139999999,2,2,19,23,33929.1
32275.735,2,2,20,0,33143.9
32343.5489999999,2,2,20,1,32581.9
32623.7567,2,2,20,2,32398.2
32627.5976,2,2,20,3,32324.5
33320.565,2,2,20,4,32432.3
35166.1492,2,2,20,5,32921.2
36718.5844999999,2,2,20,6,33582.3
37790.2998,2,2,20,7,34370.1
37683.9533999999,2,2,20,8,35133.0
36231.8061999999,2,2,20,9,35648.4
36683.0264,2,2,20,10,36227.8
36323.3805999999,2,2,20,11,36656.7
35197.0561999999,2,2,20,12,36661.2
34764.7062999999,2,2,20,13,36382.0
35279.6382,2,2,20,14,36023.4
33759.1163999999,2,2,20,15,35462.7
32858.7716,2,2,20,16,34980.8
32716.3031,2,2,20,17,34414.1
33206.7676999999,2,2,20,18,33968.9
33285.0763999999,2,2,20,19,33695.8
32444.7576,2,2,20,20,33364.3
32869.8663,2,2,20,21,33020.1
32888.6958,2,2,20,22,32895.7
32918.067,2,2,20,23,32904.2
32070.4722,2,2,21,0,32812.0
32565.1156999999,2,2,21,1,32720.3
32480.7112,2,2,21,2,32605.4
32527.0819,2,2,21,3,32617.1
33221.0719,2,2,21,4,32667.3
34032.1465,2,2,21,5,32830.7
35589.7476,2,2,21,6,33212.3
36614.671,2,2,21,7,33861.5
37400.4936,2,2,21,8,34552.3
36271.2401,2,2,21,9,35093.8
36968.8289999999,2,2,21,10,35728.3
36482.0075999999,2,2,21,11,36194.2
36217.5797,2,2,21,12,36506.4
35895.6529999999,2,2,21,13,36550.1
35015.4343999999,2,2,21,14,36321.6
34718.4928999999,2,2,21,15,35938.5
34932.0009999999,2,2,21,16,35747.1
35614.1722999999,2,2,21,17,35553.6
34490.0841,2,2,21,18,35269.1
33946.6362,2,2,21,19,34944.6
33573.6849999999,2,2,21,20,34612.9
33358.8398999999,2,2,21,21,34376.3
32479.2956999999,2,2,21,22,34056.4
33230.6937,2,2,21,23,33813.3
33287.7825999999,2,2,22,0,33481.0
33255.3710999999,2,2,22,1,33304.6
33360.1341,2,2,22,2,33220.8
33416.7967999999,2,2,22,3,33198.4
33996.5546,2,2,22,4,33289.5
35463.0345,2,2,22,5,33715.8
37035.6233999999,2,2,22,6,34259.3
38400.4316,2,2,22,7,34989.7
39260.5235,2,2,22,8,35847.6
39050.8956,2,2,22,9,36660.6
39194.0518,2,2,22,10,37485.9
37319.3050999999,2,2,22,11,37960.6
38046.2865,2,2,22,12,38329.6
38025.8525,2,2,22,13,38471.0
38036.5664,2,2,22,14,38419.1
36949.1187999999,2,2,22,15,38088.9
36807.4695999999,2,2,22,16,37768.4
36617.8568,2,2,22,17,37400.4
34391.6198,2,2,22,18,36982.1
33413.1123,2,2,22,19,36320.2
33386.9856999999,2,2,22,20,35657.5
32632.194,2,2,22,21,34885.5
32026.6991,2,2,22,22,34182.3
32409.2824,2,2,22,23,33554.0
32952.5680999999,2,2,23,0,33030.4
33021.3606,2,2,23,1,32834.6
33076.0533,2,2,23,2,32786.4
33199.5593999999,2,2,23,3,32759.7
33606.9657,2,2,23,4,32898.9
34980.9484,2,2,23,5,33321.0
36604.4214999999,2,2,23,6,33920.3
37924.5391999999,2,2,23,7,34630.5
38225.3410999999,2,2,23,8,35374.0
38075.4513,2,2,23,9,36088.2
37836.9939999999,2,2,23,10,36750.7
36944.2293999999,2,2,23,11,37227.4
37478.923,2,2,23,12,37584.3
38547.3707999999,2,2,23,13,37861.8
37928.0285,2,2,23,14,37862.3
36815.6325,2,2,23,15,37660.9
36084.4896,2,2,23,16,37376.5
36248.4836999999,2,2,23,17,37149.6
34567.2554,2,2,23,18,36810.0
33059.1976,2,2,23,19,36178.6
32618.9306,2,2,23,20,35331.7
32194.6247,2,2,23,21,34512.7
32047.329,2,2,23,22,33831.5
32671.2164,2,2,23,23,33343.9
32857.1739999999,2,2,24,0,32859.4
32890.3767,2,2,24,1,32619.8
32994.0982999999,2,2,24,2,32610.5
33112.9316,2,2,24,3,32681.1
33606.3684999999,2,2,24,4,32882.8
35141.0622,2,2,24,5,33324.7
36774.8992999999,2,2,24,6,33911.0
38250.3062999999,2,2,24,7,34681.4
38706.2819999999,2,2,24,8,35512.3
39220.2174,2,2,24,9,36401.7
38228.4795,2,2,24,10,37132.5
37818.9651999999,2,2,24,11,37734.3
37355.0274999999,2,2,24,12,38050.6
37942.9426,2,2,24,13,38217.5
37730.3933,2,2,24,14,38143.2
36674.7975,2,2,24,15,37853.0
36432.8015999999,2,2,24,16,37454.8
37310.6230999999,2,2,24,17,37323.7
35790.8436999999,2,2,24,18,37033.9
33480.9075999999,2,2,24,19,36480.5
32905.8931,2,2,24,20,35760.9
32531.6650999999,2,2,24,21,35018.2
32622.3071999999,2,2,24,22,34439.3
32849.7048,2,2,24,23,33927.4
33214.4069999999,2,2,25,0,33342.2
33174.8041,2,2,25,1,32968.5
33387.3596,2,2,25,2,32955.2
33556.8242,2,2,25,3,33048.2
33915.7514,2,2,25,4,33245.9
35266.6613,2,2,25,5,33623.6
36943.7099999999,2,2,25,6,34208.5
38090.256,2,2,25,7,34905.1
38803.2611,2,2,25,8,35709.1
39119.9181,2,2,25,9,36528.1
39094.1391999999,2,2,25,10,37319.1
38111.5081999999,2,2,25,11,37918.5
37967.5705999999,2,2,25,12,38304.3
38727.9683999999,2,2,25,13,38559.2
38663.7545,2,2,25,14,38641.2
37619.7425999999,2,2,25,15,38472.1
37067.6002999999,2,2,25,16,38178.9
37041.6019999999,2,2,25,17,37885.7
35212.6563,2,2,25,18,37471.6
33935.9196999999,2,2,25,19,36895.6
33140.1698,2,2,25,20,36097.3
32420.981,2,2,25,21,35205.5
32428.8587,2,2,25,22,34464.0
32079.9939,2,2,25,23,33751.5
32389.2609999999,2,2,26,0,33086.8
32431.5741,2,2,26,1,32689.5
32673.7946,2,2,26,2,32509.2
32713.5053,2,2,26,3,32448.3
33266.798,2,2,26,4,32569.1
34840.8064,2,2,26,5,32913.7
36737.6313999999,2,2,26,6,33579.1
38720.0255,2,2,26,7,34483.4
38793.0472,2,2,26,8,35392.2
38412.3076999999,2,2,26,9,36212.0
39283.8229999999,2,2,26,10,37150.6
38097.1672,2,2,26,11,37840.7
38205.6943,2,2,26,12,38321.4
38511.6564999999,2,2,26,13,38574.8
38530.883,2,2,26,14,38547.8
38155.5267,2,2,26,15,38456.7
38846.8102999999,2,2,26,16,38518.8
38282.0489,2,2,26,17,38375.7
37177.9617,2,2,26,18,38244.4
35700.3668,2,2,26,19,37886.5
34416.7456,2,2,26,20,37301.5
33378.5832,2,2,26,21,36565.4
32078.2105999999,2,2,26,22,35697.2
32026.0220999999,2,2,26,23,34722.8
31894.8129,2,2,27,0,33810.4
31965.7292,2,2,27,1,33065.8
32633.0970999999,2,2,27,2,32627.6
32718.5351,2,2,27,3,32385.0
33543.6281,2,2,27,4,32408.6
35309.2935,2,2,27,5,32870.2
37253.1575999999,2,2,27,6,33616.9
37820.72,2,2,27,7,34463.5
37321.4087999999,2,2,27,8,35228.5
37411.406,2,2,27,9,35911.2
38153.1407,2,2,27,10,36687.5
37389.555,2,2,27,11,37237.0
36377.3182,2,2,27,12,37389.5
35542.9476999999,2,2,27,13,37145.2
37207.8053,2,2,27,14,37057.7
35089.5193,2,2,27,15,36738.8
34535.8167,2,2,27,16,36328.0
33679.6996999999,2,2,27,17,35689.0
33830.8995,2,2,27,18,35180.6
33527.1195,2,2,27,19,34773.4
32569.3161,2,2,27,20,34348.6
32301.5986,2,2,27,21,33647.7
32642.8048,2,2,27,22,33298.2
32560.4183,2,2,27,23,33016.0
31458.5351999999,2,2,28,0,32698.7
31568.0499,2,2,28,1,32375.4
31793.863,2,2,28,2,32127.8
31913.9712,2,2,28,3,32034.2
32308.7337,2,2,28,4,32035.2
33343.5526,2,2,28,5,32135.3
34922.5495,2,2,28,6,32472.8
35650.637,2,2,28,7,33071.6
36109.6894,2,2,28,8,33720.4
35414.0772,2,2,28,9,34237.6
35865.9902,2,2,28,10,34802.2
35541.6675,2,2,28,11,35264.0
34133.9502999999,2,2,28,12,35376.9
34279.4617999999,2,2,28,13,35285.1
33291.7906,2,2,28,14,34948.1
32438.3076,2,2,28,15,34423.6
33711.5426999999,2,2,28,16,34180.4
33212.3525,2,2,28,17,33801.3
32568.4962,2,2,28,18,33376.6
32077.9560999999,2,2,28,19,33082.8
31712.5625,2,2,28,20,32716.1
31635.9533999999,2,2,28,21,32479.6
31577.8319999999,2,2,28,22,32356.7
31846.1320999999,2,2,28,23,32090.2
32031.2399,3,3,1,0,31921.5
32113.2238,3,3,1,1,31856.4
32201.8417,3,3,1,2,31874.1
32119.5845,3,3,1,3,31932.3
32523.9805,3,3,1,4,32059.1
33643.9388,3,3,1,5,32354.3
34327.8363,3,3,1,6,32708.8
35311.3326,3,3,1,7,33177.4
35537.2722999999,3,3,1,8,33666.5
35670.5927999999,3,3,1,9,34162.1
35909.4216,3,3,1,10,34703.5
36288.5449999999,3,3,1,11,35241.3
35578.6843,3,3,1,12,35517.7
35563.0662,3,3,1,13,35694.1
35903.9533,3,3,1,14,35778.8
35534.6146999999,3,3,1,15,35778.4
35347.5898,3,3,1,16,35732.3
34418.4749,3,3,1,17,35519.3
35217.536,3,3,1,18,35366.3
33425.2177999999,3,3,1,19,35058.6
32993.6914,3,3,1,20,34691.6
33072.6619999999,3,3,1,21,34287.1
33120.8136999999,3,3,1,22,33942.3
32508.2897,3,3,1,23,33536.7
33076.4138,3,3,2,0,33344.9
32924.9484,3,3,2,1,33017.4
33011.9705,3,3,2,2,32958.4
33290.6941999999,3,3,2,3,33000.8
35196.5345,3,3,2,4,33304.2
36592.8262,3,3,2,5,33800.2
38187.1776,3,3,2,6,34611.5
39858.4758999999,3,3,2,7,35580.4
40965.6007,3,3,2,8,36729.0
39690.2045,3,3,2,9,37683.1
39405.1999999999,3,3,2,10,38556.6
38124.5091,3,3,2,11,38974.9
38179.0236,3,3,2,12,39201.5
38541.1626,3,3,2,13,39252.0
38678.5599999999,3,3,2,14,39083.5
36424.7635999999,3,3,2,15,38434.8
35562.6705999999,3,3,2,16,37845.1
34960.3093,3,3,2,17,37210.1
33494.4856,3,3,2,18,36548.7
32130.9461,3,3,2,19,35684.7
31449.3609,3,3,2,20,34671.6
31319.0707,3,3,2,21,33620.2
31184.3861,3,3,2,22,32871.6
32302.3185,3,3,2,23,32405.8
32569.4281,3,3,3,0,32064.3
32720.3231,3,3,3,1,31953.7
32785.2704,3,3,3,2,32047.2
32973.5579999999,3,3,3,3,32264.9
33064.6002999999,3,3,3,4,32514.3
34237.7768999999,3,3,3,5,32950.5
35561.1930999999,3,3,3,6,33416.0
37489.0509999999,3,3,3,7,34118.8
38225.5089,3,3,3,8,34905.3
38019.8703,3,3,3,9,35653.1
37570.5304,3,3,3,10,36309.8
36646.4357999999,3,3,3,11,36821.5
36561.0181999999,3,3,3,12,37153.4
36855.3717,3,3,3,13,37338.3
36364.1448999999,3,3,3,14,37177.6
35194.767,3,3,3,15,36744.6
34546.6711,3,3,3,16,36248.4
34097.5146,3,3,3,17,35752.3
32373.0973999999,3,3,3,18,35141.8
31169.2183,3,3,3,19,34371.5
31128.0242,3,3,3,20,33553.3
31499.381,3,3,3,21,32858.4
31040.2197999999,3,3,3,22,32264.9
31919.7678,3,3,3,23,31889.6
32365.6627,3,3,4,0,31642.2
32403.6001,3,3,4,1,31646.6
32590.9854,3,3,4,2,31849.7
32595.0101,3,3,4,3,32059.2
33094.0346999999,3,3,4,4,32287.0
34385.2163,3,3,4,5,32764.9
35559.0026999999,3,3,4,6,33284.8
36930.9519,3,3,4,7,33937.0
37639.9296,3,3,4,8,34685.0
37378.4136999999,3,3,4,9,35368.9
36914.2388999999,3,3,4,10,35986.0
35642.4253,3,3,4,11,36350.0
36795.3505999999,3,3,4,12,36694.3
36796.2661,3,3,4,13,36871.1
36222.3862,3,3,4,14,36769.9
34794.3586,3,3,4,15,36363.3
34373.9708,3,3,4,16,35934.1
34041.481,3,3,4,17,35523.7
32597.7783999999,3,3,4,18,35088.8
32411.3905999999,3,3,4,19,34462.5
31889.3457999999,3,3,4,20,33761.5
31721.9991,3,3,4,21,33118.6
30996.4985,3,3,4,22,32576.1
32267.1765,3,3,4,23,32275.1
32440.3787999999,3,3,5,0,32046.4
32342.0374999999,3,3,5,1,32009.8
32651.8162999999,3,3,5,2,32044.2
32713.1457,3,3,5,3,32161.9
32943.9450999999,3,3,5,4,32336.4
34010.4688,3,3,5,5,32767.0
35188.7485,3,3,5,6,33184.4
36155.5881,3,3,5,7,33715.1
37157.1292,3,3,5,8,34403.0
36586.6603,3,3,5,9,34965.1
36563.5543,3,3,5,10,35515.2
35302.1351,3,3,5,11,35852.0
36306.8603999999,3,3,5,12,36180.1
36835.6541,3,3,5,13,36415.4
35587.5432999999,3,3,5,14,36334.2
34446.7577,3,3,5,15,35947.0
34606.0083,3,3,5,16,35664.1
35062.1708,3,3,5,17,35449.6
34064.1062999999,3,3,5,18,35272.7
32955.7632999999,3,3,5,19,34794.0
32380.9654,3,3,5,20,34157.6
31480.5682,3,3,5,21,33570.9
30894.5220999999,3,3,5,22,33063.4
31826.88,3,3,5,23,32666.4
31770.2274,3,3,6,0,32196.1
32020.952,3,3,6,1,31904.3
32239.1041,3,3,6,2,31801.9
32435.6888,3,3,6,3,31809.7
32958.1143999999,3,3,6,4,32020.8
34029.7626999999,3,3,6,5,32468.7
35637.8583999999,3,3,6,6,33013.1
36640.9176999999,3,3,6,7,33708.9
35755.4069,3,3,6,8,34242.4
35178.012,3,3,6,9,34662.3
34669.2845999999,3,3,6,10,34981.3
34241.5363999999,3,3,6,11,35164.7
33504.8067,3,3,6,12,35089.7
34297.955,3,3,6,13,34898.3
34025.2701999999,3,3,6,14,34524.6
32381.0796,3,3,6,15,34042.6
32258.4811,3,3,6,16,33625.5
32308.3418999999,3,3,6,17,33288.2
31895.097,3,3,6,18,32953.0
31102.7755,3,3,6,19,32609.9
30656.9298999999,3,3,6,20,32089.7
30677.9484,3,3,6,21,31611.5
